tweetid,link,author,title,description,pubdate,source,favorite_count,retweet_count,tweet_type,user_id,user_friends_count,user_followers_count,user_location
1.46471E+18,https://twitter.com/mischievouslads/statuses/1464707803612856328,mischievouslads,RT @TheSpaceshipper: Dune (2021) https://t.co/YootKvmMWY,Dune (2021) https://t.co/YootKvmMWY,11/27/2021 16:28,Twitter for iPhone,0,141,retweet,2572677448,75,50,she/her 
1.46471E+18,https://twitter.com/sandssims/statuses/1464707538620985349,sandssims,RT @ddoniolvalcroze: Every frame of Dune (1984) and Dune (2021) condensed into a barcode and compared 👁  (Via Rick_Proza) https://t.co/WmSS…,Every frame of Dune (1984) and Dune (2021) condensed into a barcode and compared 👁  (Via Rick_Proza) https://t.co/WmSSwEQLGr,11/27/2021 16:27,Twitter for Android,0,434,retweet,238711743,571,5401,
1.46471E+18,https://twitter.com/matt90087/statuses/1464706766038388736,matt90087,RT @Fandango: #Dune has officially crossed $100M at the domestic box office becoming the 10th film of 2021 to cross that plateau; it has ea…,#Dune has officially crossed $100M at the domestic box office becoming the 10th film of 2021 to cross that plateau; it has earned $370M globally. https://t.co/nNW2JeNnab,11/27/2021 16:24,Twitter for Android,0,58,retweet,134519999,180,33,Ciudad Autónoma de Buenos Aire
1.46471E+18,https://twitter.com/S_A_E_M_O/statuses/1464706328157294592,S_A_E_M_O,RT @ddoniolvalcroze: Every frame of Dune (1984) and Dune (2021) condensed into a barcode and compared 👁  (Via Rick_Proza) https://t.co/WmSS…,Every frame of Dune (1984) and Dune (2021) condensed into a barcode and compared 👁  (Via Rick_Proza) https://t.co/WmSSwEQLGr,11/27/2021 16:22,Twitter for iPhone,0,434,retweet,1369461836,2685,644,"Beverly Hills, CA"
1.46471E+18,https://twitter.com/antiguoautomata/statuses/1464706234162946052,antiguoautomata,RT @ddoniolvalcroze: Every frame of Dune (1984) and Dune (2021) condensed into a barcode and compared 👁  (Via Rick_Proza) https://t.co/WmSS…,Every frame of Dune (1984) and Dune (2021) condensed into a barcode and compared 👁  (Via Rick_Proza) https://t.co/WmSSwEQLGr,11/27/2021 16:22,Twitter Web App,0,434,retweet,18589741,288,733,
1.46471E+18,https://twitter.com/The_Gemsbok/statuses/1464706040495161346,The_Gemsbok,RT @ddoniolvalcroze: Every frame of Dune (1984) and Dune (2021) condensed into a barcode and compared 👁  (Via Rick_Proza) https://t.co/WmSS…,Every frame of Dune (1984) and Dune (2021) condensed into a barcode and compared 👁  (Via Rick_Proza) https://t.co/WmSSwEQLGr,11/27/2021 16:21,Twitter Web App,0,434,retweet,3440791634,141,451,
1.4647E+18,https://twitter.com/SmurfRor/statuses/1464704071554650114,SmurfRor,RT @ddoniolvalcroze: Every frame of Dune (1984) and Dune (2021) condensed into a barcode and compared 👁  (Via Rick_Proza) https://t.co/WmSS…,Every frame of Dune (1984) and Dune (2021) condensed into a barcode and compared 👁  (Via Rick_Proza) https://t.co/WmSSwEQLGr,11/27/2021 16:13,Twitter for iPhone,0,434,retweet,7.30441E+17,478,80,
1.4647E+18,https://twitter.com/ikarisstark/statuses/1464702199569678337,ikarisstark,RT @ddoniolvalcroze: Every frame of Dune (1984) and Dune (2021) condensed into a barcode and compared 👁  (Via Rick_Proza) https://t.co/WmSS…,Every frame of Dune (1984) and Dune (2021) condensed into a barcode and compared 👁  (Via Rick_Proza) https://t.co/WmSSwEQLGr,11/27/2021 16:06,Twitter for iPhone,0,434,retweet,7.38219E+17,1462,574,17 • he/him
1.4647E+18,https://twitter.com/voluptama/statuses/1464701669514616842,voluptama,RT @ddoniolvalcroze: Every frame of Dune (1984) and Dune (2021) condensed into a barcode and compared 👁  (Via Rick_Proza) https://t.co/WmSS…,Every frame of Dune (1984) and Dune (2021) condensed into a barcode and compared 👁  (Via Rick_Proza) https://t.co/WmSSwEQLGr,11/27/2021 16:04,Twitter for Android,0,434,retweet,1367489305,389,6306,
1.4647E+18,https://twitter.com/MettelRay/statuses/1464699262055428099,MettelRay,RT @ddoniolvalcroze: Every frame of Dune (1984) and Dune (2021) condensed into a barcode and compared 👁  (Via Rick_Proza) https://t.co/WmSS…,Every frame of Dune (1984) and Dune (2021) condensed into a barcode and compared 👁  (Via Rick_Proza) https://t.co/WmSSwEQLGr,11/27/2021 15:54,Twitter Web App,0,434,retweet,163732831,276,680,Estonia
1.4647E+18,https://twitter.com/losingth/statuses/1464698986552602626,losingth,I\'m watching Dune (2021) https://t.co/KPKwtj7PbC #trakt,I\'m watching Dune (2021) https://t.co/KPKwtj7PbC #trakt,11/27/2021 15:53,Trakt.tv,0,0,original,1.42555E+18,865,107,
1.4647E+18,https://twitter.com/filmsandfaith/statuses/1464698708164022279,filmsandfaith,My ★★★½ review of Dune (2021) on @letterboxd: https://t.co/OTDyT9jkJa,My ★★★½ review of Dune (2021) on @letterboxd: https://t.co/OTDyT9jkJa,11/27/2021 15:52,Twitter Web App,0,0,original,1.46387E+18,132,37,Belfast
1.4647E+18,https://twitter.com/eyaschuuu/statuses/1464698660864749569,eyaschuuu,RT @ddoniolvalcroze: Every frame of Dune (1984) and Dune (2021) condensed into a barcode and compared 👁  (Via Rick_Proza) https://t.co/WmSS…,Every frame of Dune (1984) and Dune (2021) condensed into a barcode and compared 👁  (Via Rick_Proza) https://t.co/WmSSwEQLGr,11/27/2021 15:52,Twitter for iPhone,0,434,retweet,1.09362E+18,1379,80,
1.4647E+18,https://twitter.com/jacdeswilliams/statuses/1464698431520141312,jacdeswilliams,RT @ddoniolvalcroze: Every frame of Dune (1984) and Dune (2021) condensed into a barcode and compared 👁  (Via Rick_Proza) https://t.co/WmSS…,Every frame of Dune (1984) and Dune (2021) condensed into a barcode and compared 👁  (Via Rick_Proza) https://t.co/WmSSwEQLGr,11/27/2021 15:51,Twitter for Android,0,434,retweet,4693578204,3114,1098,"23, any pronouns"
1.4647E+18,https://twitter.com/DReager1Blog/statuses/1464698051797344270,DReager1Blog,Dune (2021) Review https://t.co/9INtVOupdj,Dune (2021) Review https://t.co/9INtVOupdj,11/27/2021 15:50,WordPress.com,0,0,original,738626430,86,478,"Yo, where am I at?"
1.4647E+18,https://twitter.com/gothamind/statuses/1464696455743037451,gothamind,"There\'s Something Happening To Me. Something Waking Up In My Mind. I Can\'t Control It.  Dune (2021), dir. Denis Villeneuve https://t.co/Fy3OC2FlNo","There\'s Something Happening To Me. Something Waking Up In My Mind. I Can\'t Control It.  Dune (2021), dir. Denis Villeneuve https://t.co/Fy3OC2FlNo",11/27/2021 15:43,Twitter Web App,0,0,reply,8.90264E+17,1125,1139,"Rio de Janeiro, Brasil"
1.4647E+18,https://twitter.com/RossGeraciPXF/statuses/1464696205527691266,RossGeraciPXF,"Watch ""Dune (2021, Science-Fiction) (Paradigm Review Show)"" on YouTube - https://t.co/ZuXVVzsgWC","Watch ""Dune (2021, Science-Fiction) (Paradigm Review Show)"" on YouTube - https://t.co/ZuXVVzsgWC",11/27/2021 15:42,TweetCaster for Android,0,1,original,2795159628,255,158,California
1.4647E+18,https://twitter.com/arcadefoxes/statuses/1464695757961842692,arcadefoxes,RT @TheSpaceshipper: Dune (2021) https://t.co/YootKvmMWY,Dune (2021) https://t.co/YootKvmMWY,11/27/2021 15:40,Twitter for iPhone,0,141,retweet,1.41708E+18,115,60,300 Fox Way
1.4647E+18,https://twitter.com/Ourladyofcodfi1/statuses/1464695273003753472,Ourladyofcodfi1,RT @ddoniolvalcroze: Every frame of Dune (1984) and Dune (2021) condensed into a barcode and compared 👁  (Via Rick_Proza) https://t.co/WmSS…,Every frame of Dune (1984) and Dune (2021) condensed into a barcode and compared 👁  (Via Rick_Proza) https://t.co/WmSSwEQLGr,11/27/2021 15:39,Twitter for Android,0,434,retweet,1.26289E+18,1253,47,
1.46469E+18,https://twitter.com/TomGirard/statuses/1464694831121371145,TomGirard,RT @ddoniolvalcroze: Every frame of Dune (1984) and Dune (2021) condensed into a barcode and compared 👁  (Via Rick_Proza) https://t.co/WmSS…,Every frame of Dune (1984) and Dune (2021) condensed into a barcode and compared 👁  (Via Rick_Proza) https://t.co/WmSSwEQLGr,11/27/2021 15:37,Twitter for iPad,0,434,retweet,20476720,2835,1752,Guernsey
1.46469E+18,https://twitter.com/TArchiving/statuses/1464694100456886280,TArchiving,RT @ddoniolvalcroze: Every frame of Dune (1984) and Dune (2021) condensed into a barcode and compared 👁  (Via Rick_Proza) https://t.co/WmSS…,Every frame of Dune (1984) and Dune (2021) condensed into a barcode and compared 👁  (Via Rick_Proza) https://t.co/WmSSwEQLGr,11/27/2021 15:34,Twitter for Android,0,434,retweet,1.31396E+18,1021,110,
1.46469E+18,https://twitter.com/LogoArchitect/statuses/1464694089446612995,LogoArchitect,VIVIDESIGN Group -  Box Office: ‘Ghostbusters’ Nabs $9.8M Friday As ‘Dune’ Tops ‘Godzilla Vs. Kong’ https://t.co/MegLSTdlzq  - Call 270-723-3650 https://t.co/45VkNIxuqI,VIVIDESIGN Group -  Box Office: ‘Ghostbusters’ Nabs $9.8M Friday As ‘Dune’ Tops ‘Godzilla Vs. Kong’ https://t.co/MegLSTdlzq  - Call 270-723-3650 https://t.co/45VkNIxuqI,11/27/2021 15:34,dlvr.it,0,0,original,1.11394E+18,17,495,"West Elizabethtown, KY"
1.46469E+18,https://twitter.com/israelxsoriano/statuses/1464692284293844993,israelxsoriano,@screenrant where my Dune(2021) pitch meeting?,@screenrant where my Dune(2021) pitch meeting?,11/27/2021 15:27,Twitter Web App,0,0,original,92207303,961,314,"Washington, DC Earth-616"
1.46469E+18,https://twitter.com/stymieXXX/statuses/1464692229159673865,stymieXXX,RT @ddoniolvalcroze: Every frame of Dune (1984) and Dune (2021) condensed into a barcode and compared 👁  (Via Rick_Proza) https://t.co/WmSS…,Every frame of Dune (1984) and Dune (2021) condensed into a barcode and compared 👁  (Via Rick_Proza) https://t.co/WmSSwEQLGr,11/27/2021 15:26,Twitter Web App,0,434,retweet,192834894,95,68,"KC, MO"
1.46469E+18,https://twitter.com/CriticLeeMovies/statuses/1464692122058113034,CriticLeeMovies,My Criticism is My opinion and I stand by it. You may disagree but the box office doesn\'t. I am not the only person that noticed. It\'s 2021 star wars evolved the story years ago. Dune should take notice by now 😊👍 https://t.co/j45Z56IDcq,My Criticism is My opinion and I stand by it. You may disagree but the box office doesn\'t. I am not the only person that noticed. It\'s 2021 star wars evolved the story years ago. Dune should take notice by now 😊👍 https://t.co/j45Z56IDcq,11/27/2021 15:26,Twitter for Android,1,0,quote,7.06507E+17,194,127,"Detroit, MI"
1.46469E+18,https://twitter.com/MuslimAdvocates/statuses/1464691752128983049,MuslimAdvocates,“Frank Herbert’s ‘Dune’ series of novels and the ‘Star Wars’ films draw heavily on the Middle East in their building of plausible desert worlds like Arrakis or Tatooine and ideas within Islamic cultures.” https://t.co/cOAX1KX3U6,“Frank Herbert’s ‘Dune’ series of novels and the ‘Star Wars’ films draw heavily on the Middle East in their building of plausible desert worlds like Arrakis or Tatooine and ideas within Islamic cultures.” https://t.co/cOAX1KX3U6,11/27/2021 15:25,Sprout Social,9,0,original,19616219,686,79700,
1.46469E+18,https://twitter.com/Filmshoot02/statuses/1464691323437555714,Filmshoot02,Hey Everypony today i will be reviewing the 2021 Sci-fi Epic: Dune based on the best-selling novel by Frank Herbert.  #Dune #Dunemovie https://t.co/fp033XBlC2,Hey Everypony today i will be reviewing the 2021 Sci-fi Epic: Dune based on the best-selling novel by Frank Herbert.  #Dune #Dunemovie https://t.co/fp033XBlC2,11/27/2021 15:23,Twitter for Android,6,1,original,1.10428E+18,2947,1298,Equestria
1.46469E+18,https://twitter.com/pistachreviews/statuses/1464691020034105350,pistachreviews,RT @ddoniolvalcroze: Every frame of Dune (1984) and Dune (2021) condensed into a barcode and compared 👁  (Via Rick_Proza) https://t.co/WmSS…,Every frame of Dune (1984) and Dune (2021) condensed into a barcode and compared 👁  (Via Rick_Proza) https://t.co/WmSSwEQLGr,11/27/2021 15:22,Twitter for iPhone,0,434,retweet,1.2121E+18,361,219,"Washington, DC"
1.46469E+18,https://twitter.com/daltonspatriots/statuses/1464690143378518017,daltonspatriots,"One of the best films of 2021. Yes, Dune was dynamic, but Finch is fantastic! https://t.co/6fa97U4rqQ #Moviereview #Movies #films #writers #writing #writingservices #writerslift #writerscommunity #writingcommunity #bloggingcommunity #blogging #writersupportingwriters #Finch","One of the best films of 2021. Yes, Dune was dynamic, but Finch is fantastic! https://t.co/6fa97U4rqQ #Moviereview #Movies #films #writers #writing #writingservices #writerslift #writerscommunity #writingcommunity #bloggingcommunity #blogging #writersupportingwriters #Finch",11/27/2021 15:18,Penname,0,0,original,2388565987,1437,1190,"Pasig City, The Philippines"
1.46469E+18,https://twitter.com/zgrztrk_/statuses/1464689533941919745,zgrztrk_,RT @ddoniolvalcroze: Every frame of Dune (1984) and Dune (2021) condensed into a barcode and compared 👁  (Via Rick_Proza) https://t.co/WmSS…,Every frame of Dune (1984) and Dune (2021) condensed into a barcode and compared 👁  (Via Rick_Proza) https://t.co/WmSSwEQLGr,11/27/2021 15:16,Twitter for Android,0,434,retweet,1.1987E+18,787,108,"Los Angeles, CA"
1.46469E+18,https://twitter.com/hrastomlat/statuses/1464689215065759744,hrastomlat,RT @Fandango: #Dune has officially crossed $100M at the domestic box office becoming the 10th film of 2021 to cross that plateau; it has ea…,#Dune has officially crossed $100M at the domestic box office becoming the 10th film of 2021 to cross that plateau; it has earned $370M globally. https://t.co/nNW2JeNnab,11/27/2021 15:14,Twitter Web App,0,58,retweet,22494857,974,775,Croatia
1.46469E+18,https://twitter.com/lucythewlis/statuses/1464688664454250496,lucythewlis,The first category of the evening is the movie of the year. I have watched a total of 95 movies since the beginning of 2021 and here are the four best movies I watched this year: 1. Midsommar (2019) 2. Interstellar (2014) 3. Dune (2021) 4. Cherry (2021)  Congratulations. https://t.co/RrB2Sg41Ie,The first category of the evening is the movie of the year. I have watched a total of 95 movies since the beginning of 2021 and here are the four best movies I watched this year: 1. Midsommar (2019) 2. Interstellar (2014) 3. Dune (2021) 4. Cherry (2021)  Congratulations. https://t.co/RrB2Sg41Ie,11/27/2021 15:12,Twitter Web App,1,0,original,309514918,273,577,"Praha, Česká republika"
1.46469E+18,https://twitter.com/uomoaccattivant/statuses/1464688305224572928,uomoaccattivant,"@colliderfrosty @IMAX So far, it’s listed in @IMAX at TCL Chinese Theatre starting Dec. 2nd, and Regal Edwards Alhambra, Long Beach and Ontario locations starting Dec. 3rd. https://t.co/cP74r6qo9h","@colliderfrosty @IMAX So far, it’s listed in @IMAX at TCL Chinese Theatre starting Dec. 2nd, and Regal Edwards Alhambra, Long Beach and Ontario locations starting Dec. 3rd. https://t.co/cP74r6qo9h",11/27/2021 15:11,Twitter for iPhone,0,0,reply,8.9515E+17,492,279,
1.46469E+18,https://twitter.com/fishandkangaroo/statuses/1464688109191196674,fishandkangaroo,"RT @sknolle: Has anyone compiled (or about to compile) a list of 2021 awards type movies now streaming? HBO MAX: Dune, King Richard NETFLIX…","Has anyone compiled (or about to compile) a list of 2021 awards type movies now streaming? HBO MAX: Dune, King Richard NETFLIX: Passing, Tick, Tick... Boom!, Rita Moreno doc, Mitchells vs. Machines HULU: Pig, etc",11/27/2021 15:10,Twitter for iPhone,0,2,retweet,252909381,1399,646,
1.46469E+18,https://twitter.com/AnimeExBurst/statuses/1464687363888668672,AnimeExBurst,RT @ScottMendelson: Friday #BoxOffice: #Ghostbusters  Nabs $9.75 Million As #NoTimeToDie Becomes Leggier Than #Spectre And #Dune Passes #Go…,Friday #BoxOffice: #Ghostbusters  Nabs $9.75 Million As #NoTimeToDie Becomes Leggier Than #Spectre And #Dune Passes #GodzillaVsKong As WB\'s Biggest Domestic Grosser Since #Joker via @forbes by @ScottMendelson https://t.co/hd3VOXJX3k,11/27/2021 15:07,Twitter Web App,0,8,retweet,2261037247,546,605,New York City
1.46469E+18,https://twitter.com/nyarhlaevich/statuses/1464686643705753610,nyarhlaevich,RT @ddoniolvalcroze: Every frame of Dune (1984) and Dune (2021) condensed into a barcode and compared 👁  (Via Rick_Proza) https://t.co/WmSS…,Every frame of Dune (1984) and Dune (2021) condensed into a barcode and compared 👁  (Via Rick_Proza) https://t.co/WmSSwEQLGr,11/27/2021 15:04,Twitter for iPhone,0,434,retweet,9.12127E+17,281,101,meat 🥩
1.46469E+18,https://twitter.com/The_Real_Stien/statuses/1464686172735692814,The_Real_Stien,"RT @The_Real_Stien: After a long wait, I finally got to see DUNE (2021) but was it any good? https://t.co/lfCJoqzAh5","After a long wait, I finally got to see DUNE (2021) but was it any good? https://t.co/lfCJoqzAh5",11/27/2021 15:02,Twitter Web App,0,1,retweet,8.32053E+17,321,257,
1.46469E+18,https://twitter.com/marstocristian/statuses/1464686113222799361,marstocristian,RT @ddoniolvalcroze: Every frame of Dune (1984) and Dune (2021) condensed into a barcode and compared 👁  (Via Rick_Proza) https://t.co/WmSS…,Every frame of Dune (1984) and Dune (2021) condensed into a barcode and compared 👁  (Via Rick_Proza) https://t.co/WmSSwEQLGr,11/27/2021 15:02,Twitter for iPhone,0,434,retweet,1.08558E+18,79,36,Dune
1.46469E+18,https://twitter.com/Amycient/statuses/1464685228237242369,Amycient,RT @FilmstoFilms_: Dune (2021) https://t.co/DtCuJBdg76,Dune (2021) https://t.co/DtCuJBdg76,11/27/2021 14:59,Twitter for iPad,0,479,retweet,7.02279E+17,159,200,@Soy_Howard\'s heart
1.46468E+18,https://twitter.com/opa_fred/statuses/1464684887080898563,opa_fred,RT @ddoniolvalcroze: Every frame of Dune (1984) and Dune (2021) condensed into a barcode and compared 👁  (Via Rick_Proza) https://t.co/WmSS…,Every frame of Dune (1984) and Dune (2021) condensed into a barcode and compared 👁  (Via Rick_Proza) https://t.co/WmSSwEQLGr,11/27/2021 14:57,Twidere for Android,0,434,retweet,3074025740,146,27,
1.46468E+18,https://twitter.com/BgBardasMegaRod/statuses/1464684649062408192,BgBardasMegaRod,RT @FWSMSF: Here is my review of DUNE 2021 https://t.co/zWbrqstGqo https://t.co/wM4kHwd0Kn,Here is my review of DUNE 2021 https://t.co/zWbrqstGqo https://t.co/wM4kHwd0Kn,11/27/2021 14:56,Twitter Web App,0,3,retweet,1655198150,1223,980,Fourth World Apokolips
1.46468E+18,https://twitter.com/Museum_SciFi/statuses/1464684261273968645,Museum_SciFi,RT @FWSMSF: Here is my review of DUNE 2021 https://t.co/zWbrqstGqo https://t.co/wM4kHwd0Kn,Here is my review of DUNE 2021 https://t.co/zWbrqstGqo https://t.co/wM4kHwd0Kn,11/27/2021 14:55,Twitter Web App,0,3,retweet,1336670436,4077,8059,"Washington, DC"
1.46468E+18,https://twitter.com/T6vo/statuses/1464684190012739593,T6vo,RT @ddoniolvalcroze: Every frame of Dune (1984) and Dune (2021) condensed into a barcode and compared 👁  (Via Rick_Proza) https://t.co/WmSS…,Every frame of Dune (1984) and Dune (2021) condensed into a barcode and compared 👁  (Via Rick_Proza) https://t.co/WmSSwEQLGr,11/27/2021 14:54,Twitter for iPad,0,434,retweet,148224742,1189,87,weyiworld
1.46468E+18,https://twitter.com/araarashonenkun/statuses/1464683946231226370,araarashonenkun,Fear is the mind killer Where the fear has gone Only I will remain                             - DUNE (2021)- https://t.co/qQbKAzPwmA,Fear is the mind killer Where the fear has gone Only I will remain                             - DUNE (2021)- https://t.co/qQbKAzPwmA,11/27/2021 14:53,Twitter for iPhone,1,0,quote,1.21311E+18,356,6,บ้าน
1.46468E+18,https://twitter.com/ZEOCMF/statuses/1464683577417748482,ZEOCMF,RT @SpaceEngineersG: Ornithopter - Dune 2021 by ZEO CMF https://t.co/CuQ3iu40bI https://t.co/Bu4MDpATeK,Ornithopter - Dune 2021 by ZEO CMF https://t.co/CuQ3iu40bI https://t.co/Bu4MDpATeK,11/27/2021 14:52,Twitter Web App,0,6,retweet,24340508,163,30,Earth Space Dock
1.46468E+18,https://twitter.com/m_c4rol/statuses/1464683316997726217,m_c4rol,My ★★★★ review of Dune on @letterboxd: https://t.co/05DNO9HlPw,My ★★★★ review of Dune on @letterboxd: https://t.co/05DNO9HlPw,11/27/2021 14:51,Twitter for iPhone,0,0,original,9.84211E+17,731,310,cinema
1.46468E+18,https://twitter.com/BuzzFeeders/statuses/1464683094435409934,BuzzFeeders,I must confess...I didn\'t love Dune. https://t.co/9X1ItH5zBv,I must confess...I didn\'t love Dune. https://t.co/9X1ItH5zBv,11/27/2021 14:50,PubHub by BuzzFeed,1,0,original,1324747338,260,67579,"NY, NY"
1.46468E+18,https://twitter.com/DuneSF/statuses/1464682184237891588,DuneSF,RT @ddoniolvalcroze: Every frame of Dune (1984) and Dune (2021) condensed into a barcode and compared 👁  (Via Rick_Proza) https://t.co/WmSS…,Every frame of Dune (1984) and Dune (2021) condensed into a barcode and compared 👁  (Via Rick_Proza) https://t.co/WmSSwEQLGr,11/27/2021 14:46,Twitter for Android,0,434,retweet,612395449,69,3025,Arrakis
1.46468E+18,https://twitter.com/anamoelya/statuses/1464681971242594307,anamoelya,RT @ddoniolvalcroze: Every frame of Dune (1984) and Dune (2021) condensed into a barcode and compared 👁  (Via Rick_Proza) https://t.co/WmSS…,Every frame of Dune (1984) and Dune (2021) condensed into a barcode and compared 👁  (Via Rick_Proza) https://t.co/WmSSwEQLGr,11/27/2021 14:46,Twitter for Android,0,434,retweet,37962832,992,1386,Yogyakarta - Jakarta 🇮🇩
1.46468E+18,https://twitter.com/meNtrfan007/statuses/1464681651250745344,meNtrfan007,"RT @DEADLINE: ‘No Time To Die’ Crosses $700M Global, Becomes Biggest Hollywood Pic Of Pandemic Overseas; ‘Eternals’ Assembles $281M WW Thro…","‘No Time To Die’ Crosses $700M Global, Becomes Biggest Hollywood Pic Of Pandemic Overseas; ‘Eternals’ Assembles $281M WW Through Second Session – International Box Office https://t.co/0XMHFC49jE",11/27/2021 14:44,Twitter for Android,0,112,retweet,9.14414E+17,385,1290,money hist 
1.46468E+18,https://twitter.com/Ramzi_ata/statuses/1464681453132918785,Ramzi_ata,RT @ddoniolvalcroze: Every frame of Dune (1984) and Dune (2021) condensed into a barcode and compared 👁  (Via Rick_Proza) https://t.co/WmSS…,Every frame of Dune (1984) and Dune (2021) condensed into a barcode and compared 👁  (Via Rick_Proza) https://t.co/WmSSwEQLGr,11/27/2021 14:44,Twitter for iPhone,0,434,retweet,7.95978E+17,149,34,Tunisie
1.46468E+18,https://twitter.com/DeusExLizz/statuses/1464681067466551297,DeusExLizz,RT @ddoniolvalcroze: Every frame of Dune (1984) and Dune (2021) condensed into a barcode and compared 👁  (Via Rick_Proza) https://t.co/WmSS…,Every frame of Dune (1984) and Dune (2021) condensed into a barcode and compared 👁  (Via Rick_Proza) https://t.co/WmSSwEQLGr,11/27/2021 14:42,Twitter Web App,0,434,retweet,1.3545E+18,178,11,
1.46468E+18,https://twitter.com/sknolle/statuses/1464680993353187329,sknolle,"Has anyone compiled (or about to compile) a list of 2021 awards type movies now streaming? HBO MAX: Dune, King Richard NETFLIX: Passing, Tick, Tick... Boom!, Rita Moreno doc, Mitchells vs. Machines HULU: Pig, etc","Has anyone compiled (or about to compile) a list of 2021 awards type movies now streaming? HBO MAX: Dune, King Richard NETFLIX: Passing, Tick, Tick... Boom!, Rita Moreno doc, Mitchells vs. Machines HULU: Pig, etc",11/27/2021 14:42,Twitter Web App,3,2,original,294828552,2360,2072,"Los Angeles, CA"
1.46468E+18,https://twitter.com/CineBraille/statuses/1464680840382799885,CineBraille,RT @ddoniolvalcroze: Every frame of Dune (1984) and Dune (2021) condensed into a barcode and compared 👁  (Via Rick_Proza) https://t.co/WmSS…,Every frame of Dune (1984) and Dune (2021) condensed into a barcode and compared 👁  (Via Rick_Proza) https://t.co/WmSSwEQLGr,11/27/2021 14:41,Twitter Web App,0,434,retweet,338773261,1125,1538,"Mar del Plata, Argentina"
1.46468E+18,https://twitter.com/martelienne/statuses/1464680745427951619,martelienne,RT @ddoniolvalcroze: Every frame of Dune (1984) and Dune (2021) condensed into a barcode and compared 👁  (Via Rick_Proza) https://t.co/WmSS…,Every frame of Dune (1984) and Dune (2021) condensed into a barcode and compared 👁  (Via Rick_Proza) https://t.co/WmSSwEQLGr,11/27/2021 14:41,Twitter for Android,0,434,retweet,222815095,361,43,"Quimper, France"
1.46468E+18,https://twitter.com/Nomad93/statuses/1464679948040482823,Nomad93,Designing Dune required mining the past to build humanity’s future https://t.co/KKLAYU7S0a,Designing Dune required mining the past to build humanity’s future https://t.co/KKLAYU7S0a,11/27/2021 14:38,Twitter Web App,0,0,original,11063382,549,779,I live in transit
1.46468E+18,https://twitter.com/ForbesEnt/statuses/1464678211904753669,ForbesEnt,Box Office: ‘Ghostbusters’ Nabs $9.8M Friday As ‘Dune’ Tops ‘Godzilla Vs. Kong’ https://t.co/BUCk5nExKw https://t.co/ol3dYL4UUJ,Box Office: ‘Ghostbusters’ Nabs $9.8M Friday As ‘Dune’ Tops ‘Godzilla Vs. Kong’ https://t.co/BUCk5nExKw https://t.co/ol3dYL4UUJ,11/27/2021 14:31,BotstreamEntertainement,2,0,original,3047075100,258,15468,"New York, NY"
1.46468E+18,https://twitter.com/MrPungYung/statuses/1464678100890013701,MrPungYung,RT @ddoniolvalcroze: Every frame of Dune (1984) and Dune (2021) condensed into a barcode and compared 👁  (Via Rick_Proza) https://t.co/WmSS…,Every frame of Dune (1984) and Dune (2021) condensed into a barcode and compared 👁  (Via Rick_Proza) https://t.co/WmSSwEQLGr,11/27/2021 14:30,Twitter Web App,0,434,retweet,1.02601E+18,263,48,Denmark
1.46468E+18,https://twitter.com/citizen_craig/statuses/1464678056291966987,citizen_craig,@ddoniolvalcroze One Perfect Shot  DUNE (2021) Cinematography by Greig Fraser Directed by Denis Villeneuve https://t.co/8j10l8xF07,@ddoniolvalcroze One Perfect Shot  DUNE (2021) Cinematography by Greig Fraser Directed by Denis Villeneuve https://t.co/8j10l8xF07,11/27/2021 14:30,Twitter for iPhone,38,0,reply,172927521,396,206,"Nashville, TN"
1.46468E+18,https://twitter.com/MustafaMohsin05/statuses/1464678056111394817,MustafaMohsin05,Zendaya Promises She’ll Be in More of Dune: Part Two https://t.co/4YEsdwJbRi https://t.co/0smpWeJpIB,Zendaya Promises She’ll Be in More of Dune: Part Two https://t.co/4YEsdwJbRi https://t.co/0smpWeJpIB,11/27/2021 14:30,dlvr.it,0,0,original,8.8792E+17,670,269,Australia
1.46468E+18,https://twitter.com/alexiaatibil/statuses/1464677729341747208,alexiaatibil,RT @ddoniolvalcroze: Every frame of Dune (1984) and Dune (2021) condensed into a barcode and compared 👁  (Via Rick_Proza) https://t.co/WmSS…,Every frame of Dune (1984) and Dune (2021) condensed into a barcode and compared 👁  (Via Rick_Proza) https://t.co/WmSSwEQLGr,11/27/2021 14:29,Twitter for iPhone,0,434,retweet,7.54416E+17,781,96,"Baia Mare, România"
1.46468E+18,https://twitter.com/aburamu79/statuses/1464677728435720196,aburamu79,RT @ddoniolvalcroze: Every frame of Dune (1984) and Dune (2021) condensed into a barcode and compared 👁  (Via Rick_Proza) https://t.co/WmSS…,Every frame of Dune (1984) and Dune (2021) condensed into a barcode and compared 👁  (Via Rick_Proza) https://t.co/WmSSwEQLGr,11/27/2021 14:29,Twitter for Android,0,434,retweet,2163480895,663,58,
1.46468E+18,https://twitter.com/idddddd/statuses/1464676737694896134,idddddd,RT @ddoniolvalcroze: Every frame of Dune (1984) and Dune (2021) condensed into a barcode and compared 👁  (Via Rick_Proza) https://t.co/WmSS…,Every frame of Dune (1984) and Dune (2021) condensed into a barcode and compared 👁  (Via Rick_Proza) https://t.co/WmSSwEQLGr,11/27/2021 14:25,Twitter for iPad,0,434,retweet,82675933,880,396,Sakurazaka
